payload_length,entropy_score,label
605,7.124207959717705,0
1074,5.481196660048415,0
1789,8.0,1
470,7.001139874805843,1
753,6.87114866600381,1
887,4.661530675607949,1
419,6.087319252175179,0
339,7.108102857402283,1
2046,8.0,1
1065,8.0,1
901,4.230047803240594,1
277,6.954877699830237,1
1189,5.490067826594215,1
1984,6.734222228852697,1
1431,7.683336540409423,1
958,5.007690080664998,0
2304,7.404830012424172,1
1025,4.545867139179537,0
326,6.197251156716643,1
2399,6.630392528873054,1
952,5.204789768171481,0
271,6.409933714895727,1
2083,7.301214465635249,1
442,6.267957052499631,0
1079,4.548263657476037,0
957,4.638913363970137,0
1341,4.4970906992571305,1
804,5.547570075839189,0
772,7.046314611586687,1
64,4.94039001934622,1
1046,5.267078806519027,0
1317,4.532459492497464,0
2375,6.348187069325408,1
839,6.16722633479292,0
648,5.54005699741713,0
1236,4.2154837083335694,0
772,8.0,1
1098,3.4445133809965527,0
1320,6.752873687378487,1
1312,5.1354091574813765,0
881,7.733314932332775,1
432,7.576542017690431,1
1004,4.765065527921246,1
1168,4.998305433695505,0
768,5.3499841418548,0
1688,4.124145531207982,0
254,7.559492482202519,1
728,6.051447171031505,0
1021,5.162523663990263,1
1830,8.0,1
645,8.0,1
1099,7.285920401424747,1
800,5.909068733950885,1
1050,4.8138264654001786,0
1057,5.355305384846992,0
94,6.193713869698167,1
766,8.0,1
1182,4.094783403618149,0
1131,6.632791956461023,1
1090,8.0,1
1409,3.509691497822442,1
977,5.204770988243799,0
1722,7.8992915198585685,1
552,8.0,1
763,5.506046601411608,0
964,5.588446742045836,0
1001,4.23420952932212,0
1775,7.160805722565182,1
1594,7.529547799942883,1
1025,4.760597762957974,0
1286,3.7392663223784504,0
1043,7.641742826258414,1
2355,8.0,1
1849,7.999411187236531,1
1927,6.4239750007412555,1
2378,8.0,1
1070,5.131516232935692,0
947,6.2762001281459,1
1145,4.286821672504563,0
908,5.837756309888142,0
1127,4.9868766148974775,1
1435,4.134913256121094,0
421,7.956967771053904,1
663,8.0,1
2192,6.665410252864391,1
1179,4.806522032484438,0
1511,3.7074094227332695,0
2305,6.867398814620486,1
689,5.89599474466279,0
827,8.0,1
151,6.990708335240631,1
1010,4.998806177283785,0
1749,7.274391858750323,1
1307,4.068892331640875,0
1399,3.7582922911515837,0
1173,5.0051813201024276,0
1397,8.0,1
2199,7.97455978936911,1
1687,6.882647637518219,1
858,8.0,1
1400,7.0256434707077995,1
175,8.0,1
1404,3.9629339604520015,0
565,4.770597021689959,0
964,4.7471778753062495,0
1126,4.172814800446517,0
585,5.551247189767321,0
982,4.350452406881956,0
999,4.108559450759187,1
946,7.88957911627816,1
2021,7.255397285933633,1
831,5.54683176211928,0
1192,3.9251276126491916,0
949,5.662529164005667,0
2241,8.0,1
1003,5.937703003450773,1
1199,3.9094923374238992,0
753,7.1959355151286015,1
1238,8.0,1
544,8.0,1
1499,4.304668857901906,0
1276,3.7288702848250983,0
284,7.685727097211187,1
1849,8.0,1
828,5.4749311646366845,0
1960,6.385484214692698,1
1143,4.956914775228159,0
1295,4.667771042724527,0
966,8.0,1
334,6.293249405606142,0
1289,8.0,1
1267,7.456537982590848,1
1596,6.9249472181427505,1
582,5.4462396038706045,0
984,4.511600272199633,0
176,8.0,1
1095,5.612656568615094,0
891,4.454269321940648,0
1270,7.902734691676508,1
812,5.17171938862434,0
579,6.31196407781984,0
595,5.8233883733494745,0
717,6.079242050358101,0
1130,7.430287098232016,0
1428,7.479584963553105,1
993,8.0,1
1199,8.0,1
558,6.918544365072846,0
1315,4.0297631744600295,0
534,5.825313158913849,0
55,7.121814191014854,1
1503,7.653535526970675,1
1132,4.926585353310447,0
1468,6.8682097004211995,1
655,5.818039939333011,0
623,5.594194418831545,0
558,8.0,1
913,5.325815955442081,0
1163,4.395041887791633,0
1220,4.241271737841193,0
1643,3.8694702228833227,0
550,4.806905492966727,1
1402,4.267694873180229,0
480,6.701304132857849,0
1285,7.07661341739417,1
1677,7.491001958634483,1
1439,4.412227182575881,0
583,7.444233191903247,0
683,6.951857438936633,1
1376,7.832629513373365,0
750,5.5684925456863885,0
1033,4.8898863617113815,0
655,8.0,1
112,6.4502805804860195,1
795,5.861508804136148,0
2183,7.630111498296182,1
459,7.064398614836944,1
1213,7.94378801914203,1
1178,4.3268570761552985,0
1152,4.754361343796535,0
1044,4.826371847587533,0
1928,8.0,1
1423,8.0,1
2202,6.356288213009464,1
739,6.063002574033733,0
1159,3.43354635726608,0
1660,6.875214511971272,1
1052,5.064261480002337,1
545,7.7544242056700865,1
630,5.368640718876518,0
2374,6.7446417949717175,1
2144,7.416228287490115,1
1020,5.16108526147783,0
2278,7.112671040426577,1
1120,8.0,1
555,8.0,1
2422,8.0,1
351,7.774899412159748,1
818,5.486957527923325,0
81,8.0,1
862,5.605753741243621,0
1219,4.698329262902176,0
418,7.668818098795585,1
921,5.587377873071457,0
1963,8.0,1
689,5.548720732154161,0
1416,3.601621979378932,0
1031,4.624675026726674,1
1129,8.0,1
1245,5.474676672003981,0
1321,4.257699226525929,1
1263,5.627082001290317,0
2234,6.997277750537301,1
749,4.430761500063489,0
393,6.345377718257808,1
850,8.0,1
809,5.938744960080401,0
1781,5.562525348273943,1
810,4.76986616075854,0
2463,7.275315450013784,1
1518,3.2492937895908143,1
257,8.0,1
732,5.493091119560153,0
1020,8.0,1
1676,8.0,1
1095,3.9718615542121705,0
1086,4.566524156656053,0
1327,8.0,1
553,5.68055944986184,0
152,7.794138965720739,1
1081,4.45675896003743,0
1343,7.843333400576296,1
1084,5.076678880951725,0
1078,5.460989776579592,0
720,6.225822922713939,0
1205,8.0,1
2108,8.0,1
285,6.215836462305696,0
1263,4.517424259527699,0
1594,6.893073677694685,1
68,7.423229414148405,1
1845,7.973717383216301,1
1074,5.3132909817305825,0
2205,8.0,1
768,6.330628541725626,1
844,5.9463807667658575,0
1290,4.718790847736791,0
2250,8.0,1
1069,4.898172608659591,0
726,5.803736316354184,0
880,7.529483340744346,1
2397,8.0,1
889,5.37945506591595,0
1390,4.7169004200602025,0
1276,4.90259917451467,0
649,8.0,1
1348,4.846550391456829,0
1016,4.373465254052895,0
1164,5.434397542256951,0
730,4.912022561029455,0
1391,4.039102095780149,0
612,4.973371551840842,1
883,4.670796765230701,0
1317,4.513083769000801,0
1614,6.6875987544895406,1
385,6.539441354356302,1
1370,4.0113106212480005,0
1884,6.930770237459275,1
597,5.81600915590597,0
2287,8.0,1
713,6.197191903741243,0
2206,8.0,1
1431,6.094330775839082,1
903,4.367413755204579,0
470,6.893299179296587,1
1264,4.204335792020214,0
1124,5.287046484007637,0
1331,4.081301659611969,0
1110,5.278083177199322,0
1206,4.933223277071928,0
243,4.826542105365639,1
318,6.331209816363495,0
1309,4.937472343126203,0
2220,7.652336350157756,1
1290,7.388753736826635,1
2007,6.338626131467516,1
1974,6.717733126122649,1
1690,4.1922762592025435,0
1358,4.250367662264338,0
1000,4.943663320878333,0
769,6.214627197066292,0
1011,7.426801507662012,1
2397,6.562516226357834,1
1280,4.464254314849243,0
982,8.0,1
902,5.092593560953282,0
1014,5.048060858634472,0
1654,2.9455452754525178,0
1051,5.1746256099923915,0
1155,4.647886118793209,0
1287,4.669984727806277,0
225,7.3091482723532115,1
2321,7.330156611786645,1
1758,8.0,1
1869,6.400896448380605,1
1143,6.102720301012062,1
628,6.302212417746319,0
394,5.715374558859873,1
2250,8.0,1
1509,4.011647584319705,0
254,7.054104294030199,1
909,4.298251227197943,1
801,5.85418935220929,0
309,6.336860170946885,1
2405,8.0,1
468,6.802731996682999,1
886,5.900427015590347,0
703,5.558363536829219,1
1771,6.308270321409232,1
811,7.9043704988807235,1
903,5.067450312600721,0
1570,8.0,1
928,6.806810463892108,0
851,6.9606198200421305,1
1328,7.094548235877917,1
1004,4.820383153558586,0
741,5.868978166879905,0
1810,7.384773954656308,1
802,5.768194736834287,0
398,8.0,1
1133,4.998099784282464,0
1959,7.653667386355268,1
1419,7.056199053646552,1
982,5.056457704242299,0
82,5.678386745088999,1
715,7.470408683179276,1
1219,4.050060662175563,0
1232,5.339094995446726,0
530,6.077301376279646,1
1113,5.110323751024231,0
1103,4.084449016387501,0
1265,5.639052270236334,1
780,6.845308962123119,0
1186,6.418671929713344,1
911,6.514434561858243,0
1084,5.061071703669465,0
589,5.709617299053658,0
52,8.0,1
84,5.718377956402561,1
958,3.8002820451304995,0
704,6.95405351023356,1
1065,7.103894297016822,1
664,4.62752596318273,0
50,7.1376024217067675,0
897,5.878645706181094,0
730,5.632563078468858,0
1090,4.942094623259264,0
812,5.971480078231815,0
295,6.645391010869911,1
2493,7.261805339033989,1
1678,3.3916422690824244,0
1598,8.0,1
735,5.148861316818109,0
2093,8.0,1
2177,5.669820283336775,1
477,5.64420272473642,0
698,5.804018043053649,1
1017,4.559447304190761,0
712,6.566261184040202,1
673,5.368324746626504,0
1259,7.13689701799914,1
498,7.010795094088362,1
839,4.619657190907556,0
1824,7.682495800229346,1
1967,8.0,1
1495,8.0,1
1427,4.333070864697204,1
1273,5.350686190653442,0
987,6.525678377073489,1
2323,7.224974526310086,1
615,8.0,1
702,5.817735811053965,0
1413,4.2319122936134725,0
718,5.7526756806144865,0
1085,6.405175752987323,0
1444,3.948449230053993,0
545,6.0362242774768315,0
1491,8.0,1
1102,7.066821310658597,1
975,5.269448464761894,0
772,6.652246082421478,1
768,5.480661116516163,0
1366,4.635309853559637,0
1299,8.0,0
1560,6.463738889951518,1
1230,5.662565866075146,0
1758,7.111453415225601,1
1172,4.476780430169962,0
851,5.338627043425755,0
1551,8.0,1
1014,6.267733435614565,0
990,4.763251998994495,0
778,5.354083806213083,0
363,5.654578654518097,0
1239,5.010218859741773,0
983,5.466166705761133,1
618,7.060858890726073,0
1192,4.144470150340663,0
1012,4.983470792769761,0
855,4.788038424878535,0
2401,6.86378024512225,1
899,6.355156657488243,0
2140,6.987452260479638,1
2467,7.084296762230487,1
641,5.1141668235490325,0
957,5.925709799679887,0
395,6.879533493234311,1
741,5.230439192867191,1
1636,7.986015059470598,1
2031,6.91573486454683,1
983,4.879644396459347,0
102,7.165775932046414,1
1035,4.860910682106174,0
1288,4.358470899796691,0
769,4.310758715839375,1
757,5.735714330487235,0
1217,7.0949861446423546,1
827,4.568892582761161,0
633,5.428121820601159,0
338,7.079212021711425,1
948,5.223409450691459,0
695,5.315094638823787,0
788,5.480626765416051,1
1353,3.6898509683116325,0
1618,8.0,1
1593,5.928044735452824,1
429,8.0,1
2189,8.0,1
1478,6.244042170701735,1
2265,8.0,1
1405,4.091881052716817,0
1431,7.541107392356717,0
840,5.160933943373293,0
1366,7.471094565157203,1
53,7.18952951081132,1
1510,4.402426795012522,0
708,7.9374905971157395,1
1579,4.257212490983692,0
480,5.913349262667032,0
915,3.9452039810542834,0
1546,4.032928714268427,0
1851,6.056731786892501,1
631,8.0,1
726,6.3361970707188435,0
1160,5.36122992580671,0
1108,4.584545883168951,0
1367,3.8251650611846975,0
2398,7.625949677664879,1
2084,5.915308345779113,1
1070,4.733186650212286,0
1039,8.0,1
2189,8.0,1
345,5.861172442865749,0
1244,4.487955746334614,0
2020,6.9939703922421455,1
658,5.263524332168148,0
591,7.730519594139558,1
1159,4.953947374468372,0
673,5.231203210874317,0
931,4.755749310252025,0
685,5.561103893873176,0
2459,7.7751329564425316,1
1600,8.0,1
1130,4.428885112097036,0
433,7.75675171701121,0
935,5.756247864575,0
2144,7.644882021767654,1
785,4.6335230794244735,1
663,6.4496193184380886,0
2366,5.460316559347287,1
1639,3.5338692959719347,0
890,6.839402341851704,1
2241,8.0,1
2114,7.317500435804835,1
92,6.68586816174455,1
684,8.0,1
613,5.85613457797496,0
1365,4.621864583088277,1
837,5.532664355151752,0
1025,4.6059992213748036,0
1197,4.102486031490609,0
2006,7.8060144484580745,1
1247,5.931949213212767,1
1132,4.938073628845281,1
1186,5.148094282396376,0
1551,3.592669953178741,0
218,7.960494983373496,1
2370,7.853843485353528,1
1181,7.050891679220189,1
567,7.309544232181767,1
726,5.38081144664934,0
470,6.48660576247317,1
599,5.690064289612617,0
658,5.580002701774021,0
1314,4.399182528185648,0
828,5.660653533065116,0
1473,4.143317042820285,0
1115,4.944578027173663,0
1005,5.10730415468362,0
2411,6.653897897885875,1
2410,8.0,1
1161,7.9030741080983775,1
1078,4.861240758397101,0
1059,5.136418010159954,0
2302,7.223094595564108,1
1167,4.982108157015926,0
2113,5.833470603790387,1
1176,4.692818208910547,0
805,5.630281053705374,0
782,4.961182781634008,1
1544,7.929435626673254,1
1338,8.0,1
1228,4.422968278652641,0
608,5.531963339310397,1
1269,4.517624629545911,1
1316,7.493153356523873,1
1043,5.548322561617176,0
1234,4.854021782774308,0
1523,7.987293785034846,1
915,5.788572642884428,1
1419,4.624316841456384,0
734,5.3412991127126555,0
984,4.982432415788447,0
810,5.072788056683102,0
859,5.8292124328211585,0
890,7.0607706373396,1
2234,8.0,1
1394,8.0,1
2454,7.367098477835228,1
1129,7.564481864266738,1
1310,8.0,1
657,7.993791888651734,1
669,7.7514885160496805,1
547,7.964535822922262,1
1781,7.210637008174954,1
686,7.378263450610781,1
1564,8.0,1
482,6.004405662436014,0
1335,8.0,1
712,7.651644300584851,1
1333,4.80357945657209,0
744,6.239269230443879,0
673,5.525235128438741,1
1910,8.0,1
1113,4.814952706302036,0
1692,7.366426497816435,1
1424,7.938988246450552,1
1140,4.495725929275375,0
1146,7.5986567061451336,0
901,8.0,1
1115,5.523837066376948,0
1416,8.0,1
1137,3.903983341315607,0
903,5.333222668709503,0
542,6.368181216720403,0
653,5.238744395451756,0
415,5.904013619432628,1
1919,7.6221830675195426,1
1852,7.1298608718383605,1
1004,8.0,1
1055,3.888591054239088,0
1073,4.449616348837103,0
823,5.67534474387746,0
1819,5.962024871137713,1
1796,8.0,1
1758,8.0,1
1329,4.669209079376034,0
759,4.544328328054364,0
1127,8.0,1
1762,8.0,1
1068,5.517571377141214,0
2460,7.554865136088601,1
104,7.932358500420051,1
994,3.7282910146593276,0
896,5.041811871903361,0
633,5.784748086132101,0
304,8.0,1
1045,4.296075060221639,0
1073,5.443113351648266,0
1105,4.033795379626812,0
1162,4.42855227771354,0
1250,5.9268887009787115,1
1753,7.203575861135476,1
2113,8.0,1
678,7.504151291485281,1
617,5.781955482404546,1
1111,4.867004307655593,0
1680,2.7891160493896674,0
1141,5.1754260609161475,0
867,4.943075505852991,0
1212,4.863513627405024,0
2284,7.994206954475196,1
1411,6.419440591779098,1
2448,7.878570775295088,1
1301,8.0,1
1340,3.932456684964981,0
739,5.945504709193605,1
67,8.0,1
1724,8.0,1
909,5.371863093470062,0
755,8.0,1
1080,8.0,1
108,7.662179602179068,1
1455,4.623338197052597,0
964,5.595874228645925,0
1098,4.239163165015586,1
905,4.179078675142156,0
746,6.2520971713981845,1
782,7.034768572813109,1
1147,5.469069356940447,0
1451,4.572621036769193,0
1400,8.0,1
1334,4.949242415246473,0
1186,4.715191640748156,0
934,4.97775860577209,0
761,5.647496842654623,0
1324,7.992139987625191,1
2175,7.2405482506720285,1
1600,6.591862393085593,1
1279,7.437299152304585,1
536,6.494793842893862,1
2354,6.7545408908356865,1
1349,4.645776729247743,0
1481,8.0,1
1585,5.293905220643559,1
1217,8.0,1
724,6.504196396682021,1
2080,6.796739771390413,1
921,4.787800698948379,0
2389,6.989614556166074,1
443,7.44390556082511,1
1752,4.365848703560033,0
1241,4.423950711690843,0
1082,5.076763279686451,1
662,5.603715065360026,0
721,7.982509521674983,1
885,5.102800215244418,0
458,7.018994033949213,1
328,6.264582037437084,1
1076,4.812529448685122,0
1213,4.377246597673497,0
1025,4.5466349017822925,0
1146,4.455507775351046,0
2058,8.0,1
1189,4.574116581397937,0
833,7.7738207511546324,0
554,8.0,1
982,5.8698837207590016,0
870,5.556061019287982,0
1205,5.288417345954156,0
1266,7.200632943165764,1
268,6.841883902016934,0
677,4.587515885380277,0
770,8.0,1
127,8.0,1
1315,8.0,1
1532,7.916210349325127,1
409,7.568793963895334,1
647,6.33593291527111,0
387,7.064180031922982,1
1330,5.129933477802753,0
569,8.0,1
2064,7.65062262405019,1
1133,3.294435179076263,0
525,8.0,1
1600,3.636336279739282,0
861,5.297114065893599,0
1075,5.732257560556137,1
396,7.3559486941971,1
818,5.6330869732637545,0
1087,3.970751799875721,0
1283,4.588409024074709,0
1225,4.731247346047462,0
946,6.826979191226788,0
1291,6.519953074996076,1
756,7.8888145195554475,1
1662,4.327153355392365,0
2327,7.3829065029052625,1
1518,6.493270139849592,1
706,6.341353119292906,0
2280,7.81811676220114,1
686,7.632877937704839,1
405,7.702866903801972,1
749,5.01900521988824,0
1176,4.234978268711941,0
1314,7.319790442770305,1
1051,4.565884355933699,0
732,6.391836379291364,1
1054,4.474118932489546,0
113,8.0,1
2235,7.735288660032236,1
742,5.535773822420026,0
1015,4.44087568673604,0
1554,4.4872648218588385,0
837,4.6057479802925005,1
721,6.1797141390514625,0
902,5.588188929252734,0
1466,8.0,1
611,5.084975729707214,0
1263,4.165469565482948,0
2221,6.905412455894067,1
1544,8.0,1
831,6.998811627536881,1
2304,6.36980354786624,1
1056,4.868387846563714,0
1284,4.773017225021963,0
820,6.153566225727192,0
1869,6.602414110127387,1
898,5.101907635944883,1
855,4.919987480650456,0
1157,4.661035166997513,0
1296,7.258692470639074,0
1211,5.057626688224519,0
1532,4.093667457038872,0
665,5.9721127070583115,1
1772,7.9171074735853075,1
1283,4.47233204090492,1
1024,5.22320599678761,0
1185,4.796116486951442,0
1580,7.0084724279279715,1
731,5.673517126430623,0
449,5.9184518483647635,1
985,5.945798335918244,0
2012,6.96985739206679,1
2101,8.0,1
704,5.285620044885874,0
1670,4.089315944790435,1
1297,4.937695333438576,0
730,5.772669901991919,0
1262,8.0,1
1979,6.581567132142374,1
2462,8.0,1
1291,4.5639880644237465,0
997,4.759847087513262,0
1189,4.476801701056718,0
1002,4.850722307649185,0
2352,7.395568737347165,1
800,4.886441287890609,0
606,6.2451149195161,1
1176,4.294762249617102,0
1063,4.862895062182522,0
708,5.759237878507489,0
908,5.412910791034386,0
2458,7.960101079321851,1
878,5.506771041999907,0
364,5.946301461327664,1
2325,7.324293266008104,1
729,6.0691291968037975,0
1901,7.178830368183869,1
1348,4.356761247300277,0
775,5.334483241369893,0
1100,5.588459148239806,1
895,5.527149653906525,1
1286,4.714559950574505,0
651,5.492555757327533,0
1028,5.610789286694461,0
688,5.318617667601206,0
443,5.421519004439153,0
914,5.612157089216708,0
1085,4.488038678216406,0
1983,6.486323093784607,1
1853,8.0,1
2190,8.0,1
1045,5.103943858539943,0
2328,7.102408618488684,1
1442,3.7292549343857386,0
149,5.352613632761235,1
631,5.7530731993910065,0
1476,4.0600490676575935,0
1037,4.802636115825663,0
1241,5.041052508571335,0
532,8.0,1
1325,4.002309174975582,0
1530,3.326136456774228,0
1267,4.125225320783949,1
458,5.906506357943355,0
601,6.91677378389427,1
717,5.574813550996618,0
436,7.963503411733991,1
1485,8.0,0
1722,7.846408169862386,1
1197,4.815256735656889,0
584,5.771077194344482,0
1079,5.464502430935583,0
607,8.0,1
588,5.310611618179177,0
1048,5.423261177054878,0
1017,4.730093955252313,0
2228,6.6002491812399375,1
1185,4.9434201345606885,1
1132,4.956995569543142,0
1250,4.205438786138849,0
199,7.863046061016161,1
681,6.473601144262595,1
524,7.718872887565709,1
1157,4.255355658230022,0
817,5.571535702313467,0
881,5.655795811967622,0
1143,5.197091387200805,0
408,6.427965907845703,1
1014,5.10352695985434,0
801,5.414637038904143,0
1293,3.6517567896335166,0
1228,5.056096340381217,1
1789,8.0,1
942,4.824047312238674,0
980,5.287218127928514,0
1089,6.678442108532776,1
1293,8.0,1
1338,4.889366723080418,1
799,5.660843006252174,0
1666,7.310571785829351,1
729,6.175048035638028,0
111,6.345900592177248,1
524,6.499934959378843,1
1165,6.742482633234099,1
633,6.074051350777869,0
64,8.0,1
878,5.646761904947011,1
485,5.704165785049755,0
804,5.415699335658207,0
839,5.786202014388745,0
789,5.739315103196013,0
1808,7.569553881286913,1
908,5.043646539089473,0
618,5.583013142327184,1
1351,4.679075036235656,0
1870,7.018142716963268,1
538,5.180861485024853,0
1891,7.909311267888121,1
192,7.0576891221324045,1
2273,5.4114429839517975,1
564,6.865230572251116,1
1481,4.875421830268789,0
1143,7.937620100070062,1
1430,7.022469799667942,1
989,5.554572514975905,0
997,4.5238591271401125,0
1299,7.954218413692609,1
1089,8.0,1
1012,5.885770625031088,0
1865,8.0,1
1198,5.283252189015277,1
1298,6.346787847590553,1
1718,7.2985596892755265,1
1643,8.0,1
607,6.087086819996875,0
1432,5.778769108965904,0
1307,3.4981638732491382,0
889,4.7774506084847275,0
2082,7.096068834084226,1
898,5.054615999091603,0
987,4.002805227097703,0
1129,5.542351736886367,1
1884,6.908171861369106,1
2065,7.0555681471803755,1
879,5.546247206973974,0
1009,4.826670338130538,0
529,7.478284088904278,1
1177,5.301441363344348,0
1390,7.415635136566389,1
2073,6.920921264768371,1
302,6.982768908644698,1
2197,8.0,1
2203,8.0,1
2354,7.030221314597009,1
1873,2.9422122620878897,1
1065,5.325282061185541,0
2200,8.0,1
129,6.474419133466583,1
1182,4.759985300730802,1
1214,8.0,1
959,4.898615447279868,0
1787,7.1800168031298375,1
1076,5.264362777303661,0
1185,4.183545215166978,0
347,6.286210204866017,0
956,4.230900644173173,0
1169,6.833225908249235,1
692,7.803217865412132,1
942,6.534331958273057,1
1224,4.170969588748682,0
187,7.396904909020952,1
375,8.0,1
1509,7.268754792849113,1
1356,3.98279671696313,0
695,5.394834278849861,0
845,4.250217992240972,0
767,5.548058820142556,1
1329,7.8802566995971794,1
1846,7.10577205354206,1
165,7.649571729777624,1
1671,6.803105015687776,1
695,8.0,1
2385,7.506176879827331,1
1369,6.063217543936139,1
1343,4.969503191502107,0
933,5.8432425163017365,0
1361,7.144147595617049,1
1973,8.0,1
1067,4.684492243336913,0
2368,7.079304116116131,1
1188,7.566474455825675,0
1381,4.3308185116931455,0
332,8.0,1
348,6.723292687033874,0
2316,8.0,1
1517,8.0,1
1861,8.0,1
1225,7.589156603336923,1
442,5.653369134451493,0
1381,7.542046658606876,1
85,5.973384821339343,1
1422,4.395829618008344,0
666,4.739144524284141,0
1717,7.710061292689064,1
512,5.8198380130492176,0
1349,4.567487830982045,0
1125,4.717958561715578,0
1237,4.747981721808283,0
2335,7.5396469022882044,1
2080,7.676445879600311,1
631,6.8917593377020205,1
505,6.176867387267865,0
963,4.639772620035757,1
1867,7.035085364432044,1
1296,4.9044746973033115,0
956,5.0634672357663275,0
1464,4.419750240223616,0
770,5.0038354555596,0
1163,5.225145277392934,0
1064,4.791246548147966,0
2181,7.1695862134506125,1
1405,4.6654304788828584,0
729,8.0,1
754,8.0,1
489,5.606026606531151,1
1433,7.717786080955561,1
1128,4.96471550225051,1
723,6.055172110139888,0
123,6.271614164676826,0
1741,7.943861764785688,1
1972,7.552655298307543,1
848,5.042602720769567,0
1392,3.2045882260042995,0
1435,4.140888822898655,0
910,4.551993327829179,0
810,5.2277008920270145,0
958,4.429824484233512,0
665,6.299277901568059,0
630,5.65809335564712,1
199,8.0,1
580,6.64072910338749,0
1115,4.131971338480436,0
960,4.411057204837,0
1303,4.415099575699024,0
1529,7.209760909776904,0
1861,7.951028594771221,1
415,6.444684203358405,0
449,5.2032387224373355,0
993,8.0,1
923,4.485462446056081,0
1362,8.0,1
1170,4.876609698434478,0
591,6.4121450533783015,1
903,5.297864758729458,0
1572,4.202912706428009,0
2413,6.557333609491388,1
1206,5.061555691468681,0
1248,5.310199829458531,0
908,7.761092423725399,1
907,5.593331058772691,0
577,7.374690133911025,1
1737,8.0,1
146,7.511496098946966,1
950,4.155738293642297,0
1600,4.305985738859757,0
856,5.260815115995326,1
1600,3.6754110164324842,0
1154,6.9178611912958115,0
152,6.591255148834106,1
1041,4.674360792686471,0
839,6.185267253799506,0
315,6.556976481304141,1
972,5.06401264114758,0
647,4.686681727966478,0
1218,3.758826621435996,0
842,8.0,0
1322,8.0,1
1733,8.0,1
981,6.403882672697803,1
382,7.924383429439485,1
946,5.497565312794176,0
742,6.739574492736082,1
1660,7.347842420517473,1
994,7.47759769796545,1
558,6.872703822198577,1
803,8.0,1
743,5.377186194803366,0
1241,8.0,0
1902,7.186129120145135,1
1746,8.0,1
783,8.0,1
510,6.130836168464819,0
1028,7.435353006324847,1
917,5.485420030515901,0
284,7.898711298519481,1
1849,7.9685156805066875,1
611,6.096993456870274,1
501,6.284803231160665,0
2114,7.529687928806072,1
1022,4.501627026842669,0
833,5.194829917502215,0
1186,4.906116607496144,0
495,8.0,1
807,8.0,1
1097,7.785116399576893,1
1270,5.282682483713655,0
1000,8.0,1
2470,8.0,1
282,5.736721905241868,1
83,6.286287976428637,1
1929,8.0,1
113,6.372076967120373,0
1262,4.759161983132187,0
1628,3.695100204471035,0
647,5.3788898693361205,0
733,5.623040150083625,1
397,6.213726923706476,1
1052,4.862746452814547,0
1036,5.234882996903569,0
2170,8.0,1
1371,4.683767301567448,0
1224,4.739472004279847,0
2477,7.820046978022285,1
919,4.56785432465234,0
1897,8.0,1
1313,4.588783757490969,0
1025,5.380364933355377,0
2470,5.347737612130546,1
1135,4.967757770087632,1
1204,4.01515385933007,0
967,5.68729321703952,0
1348,4.511614961830986,0
1158,4.694665247906085,0
2277,8.0,1
1564,4.903340958848974,0
408,8.0,1
1849,7.63108455077535,1
724,5.579414628730215,1
1358,8.0,1
1130,4.667390786138432,0
1598,7.9815572186237755,1
795,7.9098860173757695,0
898,5.132185969162308,0
1967,5.581982809248094,1
2228,7.2763763634344985,1
1067,5.603895839397225,1
1364,4.096305257886501,0
870,4.84463095854744,0
1806,8.0,1
428,7.585604798408714,1
2468,7.726951445842823,1
1382,4.180984358904675,0
2444,8.0,1
1089,4.50845528193724,0
419,6.274085383083956,0
1189,5.623926480566082,1
1810,7.951019277339382,1
600,6.219076645074562,0
1246,5.078906610488347,0
1184,7.547012138944317,1
746,5.530543462616789,0
365,7.3101192899888545,1
1082,5.319335765712751,0
1491,6.270117255822645,1
1207,3.797907087043564,0
915,5.0499785904140415,0
1389,4.6717376259090875,0
1737,8.0,1
953,8.0,1
1040,4.463102840129484,0
1299,5.911691603959753,1
1083,4.143128179345603,0
971,4.333616942515551,0
1273,8.0,1
1192,4.810932579032858,0
1867,8.0,1
650,6.989375616914234,1
1105,4.301104879615478,0
178,7.643338760839601,1
1272,6.558660014144116,1
1011,5.374810373864022,0
1896,7.45652855615591,1
1746,7.409416776468833,1
1323,7.73871158484475,0
1412,3.9644937499646145,0
1180,8.0,1
2312,7.532114592114045,1
1313,8.0,1
1209,4.276325347265398,0
2025,7.597974658388124,1
1582,2.9117278067108363,0
799,5.886372310583626,0
838,5.885519648815732,0
1259,8.0,1
706,6.63294028783072,1
509,5.461795029064129,0
763,6.921014519497723,1
2050,6.891171596447861,1
1327,7.703147271745307,1
1348,4.126606420874381,1
1320,7.692232211779874,1
1596,8.0,1
1330,6.085159032046129,1
1966,7.049692640894245,1
1333,4.635862787728766,0
611,6.534492655706344,0
556,6.169369208797352,0
1432,3.748759521954378,0
1256,8.0,1
1372,7.841727716203712,1
2075,7.343052616126885,1
2481,7.465177192304947,1
422,7.651514792259257,1
619,7.515160107643646,0
1382,6.654131023751249,1
868,7.533598187088377,1
978,4.918285662419943,0
287,6.364515380594765,1
1550,7.359869290919179,1
1191,7.367429554194157,1
934,4.050869287140294,0
916,4.933668113459186,0
1169,5.7482193107794135,0
938,6.243982596115724,0
917,5.679773402606357,0
409,6.593943143871816,1
242,7.831573097383408,1
973,6.537218991114899,0
718,5.782576233064107,0
2150,7.765596035221751,1
1109,4.528647911894881,0
981,5.1331550626985285,0
